代码,    名称,现价,所属行业,总市值,流通市值,
SH603636,南威软件,12.25,计算机应用,7237221300,7237221300,
SH603637,镇海股份,13.24,建筑装饰,2305454700,2293485500,
SH603638,艾迪精密,41.19,专用设备,17010323000,15879173000,
SH603639,海利尔,28.88,化学制品,4899170300,4863968400,
SH603648,畅联股份,8.56,物流,3155787000,2338482500,
SH603650,彤程新材,14.90,化学制品,8731213800,1958120800,
SH603655,朗博科技,29.12,汽车零部件,3086720000,990080000,
SH603656,泰禾光电,13.40,专用设备,1995013400,1995013400,
SH603657,春光科技,24.31,白色家电,2333760000,695873750,
SH603658,安图生物,134.60,医疗器械服务,57959150000,57959150000,
SH603659,璞泰来,77.30,其他电子,33642415000,14959876000,
SH603660,苏州科达,9.65,计算机设备,4860770700,4768697100,
SH603661,恒林股份,33.22,家用轻工,3322000000,955075000,
SH603662,柯力传感,41.29,仪器仪表,4930044700,1232511210,
SH603663,三祥新材,13.43,有色冶炼加工,2551588600,2542488400,
SH603665,康隆达,24.15,服装家纺,2415000000,2415000000,
SH603666,亿嘉和,104.63,通用设备,10361265100,2955344500,
SH603667,五洲新春,7.67,通用设备,2242130300,2018130400,
SH603668,天马科技,11.59,农产品加工,3947971300,3923293300,
SH603669,灵康药业,11.01,化学制药,5610696000,5610696000,
SH603676,卫信康,10.14,化学制药,4289220000,675937270,
SH603677,奇精机械,10.12,白色家电,1944339400,1944339400,
SH603678,火炬电子,25.14,半导体及元件,11380022000,11380022000,
SH603679,华体科技,45.94,光学光电子,4688935000,1859681500,
SH603680,今创集团,9.16,非汽车交运,7245291600,2257133000,
SH603681,永冠新材,17.08,化学制品,2845384600,1053104700,
SH603682,锦和商业,10.12,零售,4781700000,956340000,
SH603683,晶华新材,12.53,化学制品,1587175100,631988140,
SH603685,晨丰科技,12.87,光学光电子,2175030000,739510200,
SH603686,龙马环卫,18.04,专用设备,7498429500,7498429500,
SH603687,大胜达,12.75,包装印刷,5238091800,637500000,
SH603688,石英股份,23.42,新材料,7899486400,7899486400,
SH603689,皖天然气,10.02,燃气水务,3366720000,3366720000,
SH603690,至纯科技,37.90,专用设备,9771247500,8878585300,
SH603693,江苏新能,11.20,电力,6921600000,2161600000,
SH603696,安记食品,9.11,食品加工制造,2142672000,2142672000,
SH603697,有友食品,12.88,食品加工制造,3922539600,1023960000,
SH603698,航天工程,10.80,建筑装饰,5788692000,5788692000,
SH603699,纽威股份,12.35,通用设备,9262500000,9262500000,
SH603700,宁水集团,36.78,仪器仪表,5750185200,2923254800,
SH603701,德宏股份,10.92,汽车零部件,2227240200,2195440000,
SH603703,盛洋科技,19.01,通信设备,4366597000,2071139500,
SH603706,东方环宇,16.07,燃气水务,2571200000,937517610,
SH603707,健友股份,57.84,化学制药,41556553000,21448950000,
SH603708,家家悦,34.74,零售,21135816000,21135816000,
SH603709,中源家居,35.55,家用轻工,2844000000,711000000,
SH603711,香飘飘,26.50,饮料制造,11081534200,1294600790,
SH603712,七一二,26.28,通信设备,20288160000,9629959100,
SH603713,密尔克卫,64.42,物流,9968156500,4382112100,
SH603716,塞力斯,15.27,医药商业,3132544400,2919938400,
SH603717,天域生态,7.49,建筑装饰,1811053800,1811053800,
SH603718,海利生物,17.30,农业服务,11141200000,11141200000,
SH603719,良品铺子,67.38,食品加工制造,27019380000,2762580000,
SH603721,中广天择,20.24,传媒,2631200000,1245770520,
SH603722,阿科力,26.03,化学制品,2282570700,1060201900,
SH603725,天安新材,6.76,化学制品,1388179500,889363540,
SH603726,朗迪集团,12.09,白色家电,2244523000,2244523000,
SH603727,博迈科,15.85,采掘服务,3711198300,3711198300,
SH603728,鸣志电器,11.44,电气设备,4759040000,2010694400,
SH603729,龙韵股份,13.93,传媒,1300198340,1300198340,
SH603730,岱美股份,29.81,汽车零部件,11941722600,2171479100,
SH603733,仙鹤股份,14.99,造纸,9173880000,929380000,
SH603737,三棵树,107.51,化学制品,20021154000,19838804000,
SH603738,泰晶科技,23.19,半导体及元件,3917820800,3917820800,
SH603739,蔚蓝生物,21.99,农业服务,3401127300,1635528200,
SH603755,日辰股份,53.09,食品加工制造,5235400300,1309199400,
SH603757,大元泵业,14.47,通用设备,2376668600,709030000,
SH603758,秦安股份,5.83,汽车零部件,2558186800,879157470,
SH603766,隆鑫通用,3.55,非汽车交运,7290073600,7290073600,
SH603767,中马传动,6.94,汽车零部件,2124320100,657481720,
SH603768,常青股份,9.99,汽车零部件,2037960000,2037960000,
SH603773,沃格光电,29.88,光学光电子,2826515200,1922099900,
SH603776,永安行,17.50,非汽车交运,3282650000,2100205400,
SH603777,来伊份,13.58,食品加工制造,4604540200,4570483600,
SH603778,乾景园林,3.36,建筑装饰,1680000000,1680000000,
SH603786,科博达,57.50,汽车零部件,23005750000,2305750000,
SH603787,新日股份,10.79,非汽车交运,2201160000,2201160000,
SH603788,宁波高发,15.46,汽车零部件,3448586000,3448586000,
SH603789,星光农机,13.05,专用设备,3393000000,3393000000,
SH603790,雅运股份,12.07,化学制品,2309715200,743295220,
SH603797,联泰环保,11.22,燃气水务,3586490000,3586490000,
SH603798,康普顿,9.64,基础化学,1928000000,1928000000,
SH603799,华友钴业,34.44,有色冶炼加工,39305047000,37149445000,
SH603800,道森股份,11.15,专用设备,2319200000,2319200000,
SH603801,志邦家居,23.00,家用轻工,5136667300,2525623700,
SH603803,瑞斯康达,11.40,通信设备,4800033300,2505623700,
SH603806,福斯特,48.55,电气设备,25372230000,25372230000,
SH603808,歌力思,11.15,服装家纺,3707621500,3707549100,
SH603809,豪能股份,11.29,汽车零部件,2360436400,1299158360,
SH603810,丰山集团,34.49,化学制品,2862842500,1362762300,
SH603811,诚意药业,26.65,化学制药,3178812000,3178812000,
SH603813,原尚股份,16.25,物流,1457657500,768982500,
SH603815,交建股份,21.00,建筑装饰,10479000000,1047900000,
SH603816,顾家家居,39.86,家用轻工,23980911000,23311804000,
SH603817,海峡环保,6.00,燃气水务,2700027100,2700027100,
SH603818,曲美家居,7.05,家用轻工,3445172900,3413046000,
SH603819,神力股份,11.48,电气设备,1932254600,1925311500,
SH603822,嘉澳环保,23.73,化学制品,1740750000,1740750000,
SH603823,百合花,28.40,化学制品,6390000000,1997746400,
SH603825,华扬联众,24.91,传媒,5752710500,2361095700,
SH603826,坤彩科技,25.88,新材料,12111840000,12111840000,
SH603828,柯利达,4.07,建筑装饰,2228652800,2228569200,
SH603829,洛凯股份,10.00,电气设备,1600000000,724000000,
SH603833,欧派家居,106.37,家用轻工,44693632000,44693632000,
SH603838,四通股份,7.49,家用轻工,1997433200,1997433200,
SH603839,安正时尚,12.07,服装家纺,4847825700,4829233800,
SH603843,正平股份,4.04,建筑装饰,2262417000,2262417000,
SH603848,好太太,12.15,家用轻工,4872150000,863925750,
SH603855,华荣股份,9.34,专用设备,3149354600,1882383600,
SH603856,东宏股份,11.45,建筑材料,2935947200,1046862050,
SH603858,步长制药,22.01,中药,25126189000,25126189000,
SH603859,能科股份,33.84,计算机应用,4708913700,4279135700,
SH603860,中公高科,24.52,建筑装饰,1634993600,592893600,
SH603861,白云电器,8.54,电气设备,3859487700,3493714000,
SH603863,松炀资源,13.02,造纸,2680739900,670191480,
SH603866,桃李面包,49.08,食品加工制造,32337666000,32337666000,
SH603867,新化股份,25.38,化学制品,3553200000,888300000,
SH603868,飞科电器,34.83,白色家电,15171948000,15171948000,
SH603869,新智认知,10.00,计算机应用,5045005100,5045005100,
SH603871,嘉友国际,27.49,物流,4310432000,1077608000,
SH603876,鼎胜新材,13.52,有色冶炼加工,5862645800,3234698500,
SH603877,太平鸟,14.28,服装家纺,6838394300,6807672800,
SH603878,武进不锈,11.23,钢铁,3214658500,3195251200,
SH603879,永悦科技,17.73,化学制品,3553304800,1989518800,
SH603880,南卫股份,13.60,医疗器械服务,2298400000,1121044600,
SH603881,数据港,59.73,计算机应用,12578332100,12578332100,
SH603882,金域医学,69.00,医疗器械服务,31594036000,19295116000,
SH603883,老百姓,76.09,医药商业,21807137000,20316331000,
SH603885,吉祥航空,9.87,机场航运,19405843000,17736523000,
SH603886,元祖股份,16.34,食品加工制造,3921600000,3921600000,
SH603887,城地股份,30.45,建筑装饰,8170064500,4306823600,
SH603888,新华网,25.40,通信服务,13183345700,13183345700,
SH603889,新澳股份,4.95,纺织制造,2533144600,2533144600,
SH603890,春秋电子,16.90,电子制造,4630346500,2289862100,
SH603893,瑞芯微,65.28,半导体及元件,26913638000,2741760000,
SH603895,天永智能,19.76,专用设备,2135660800,647478690,
SH603896,寿仙谷,26.14,中药,3751701300,1621725200,
SH603897,长城科技,17.52,电气设备,3125618800,973053790,
SH603898,好莱客,13.59,家用轻工,4207511600,4207511600,
SH603899,晨光文具,51.41,家用轻工,47297200000,47297200000,
SH603900,莱绅通灵,7.04,零售,2396935800,2396935800,
SH603901,永创智能,7.55,专用设备,3317387100,1686587100,
SH603903,中持股份,15.15,燃气水务,2189661000,2184825100,
SH603906,龙蟠科技,8.87,基础化学,2684025100,2656742400,
SH603908,牧高笛,22.44,服装家纺,1496523600,1496523600,
SH603909,合诚股份,15.01,建筑装饰,2151203200,2126301600,
SH603912,佳力图,18.19,专用设备,3946346000,1984310700,
SH603915,国茂股份,13.29,通用设备,6157621100,1121410200,
SH603916,苏博特,25.18,化学制品,7821159800,3316885900,
SH603917,合力科技,9.65,汽车零部件,1513120000,774488850,
SH603918,金桥信息,11.38,计算机应用,2655135400,2630672000,
SH603919,金徽酒,14.20,饮料制造,5540840000,5168800000,
SH603920,世运电路,24.71,半导体及元件,10122975400,10000443400,
SH603922,金鸿顺,18.93,汽车零部件,2423040000,605760000,
SH603926,铁流股份,10.62,汽车零部件,1703066700,912832320,
SH603927,中科软,59.95,计算机应用,25418800000,2541880000,
SH603928,兴业股份,10.34,基础化学,2084544000,2084544000,
SH603929,亚翔集成,13.28,建筑装饰,2833420800,2833420800,
SH603933,睿能科技,12.49,半导体及元件,2513402700,628411870,
SH603936,博敏电子,18.22,半导体及元件,5739997500,4889823300,
SH603937,丽岛新材,11.74,建筑材料,2452251200,890576070,
SH603938,三孚股份,23.19,基础化学,3482363500,1177741250,
SH603939,益丰药房,94.75,医药商业,35902907000,34766713000,
SH603948,建业股份,21.27,化学制品,3403200000,850800000,
SH603949,雪龙集团,18.87,汽车零部件,2827886500,707058900,
SH603950,长源东谷,--,汽车零部件,--,--,
SH603955,大千生态,15.97,建筑装饰,1806207000,1806207000,
SH603956,威派格,15.05,专用设备,6410699500,1322294510,
SH603958,哈森股份,6.47,服装家纺,1406319200,1406319200,
SH603959,百利科技,6.80,建筑装饰,2985472000,2985472000,
SH603960,克来机电,30.27,专用设备,5320255200,5320255200,
SH603963,大理药业,10.60,中药,1791400000,1052447500,
SH603966,法兰泰克,9.55,专用设备,2014855200,2003473100,
SH603967,中创物流,14.24,物流,3797333800,949333810,
SH603968,醋化股份,14.23,化学制品,2909750400,2909750400,
SH603969,银龙股份,3.77,通用设备,3170570000,3170570000,
SH603970,中农立华,15.88,化学制品,3048961500,1516859100,
SH603976,正川股份,16.81,医疗器械服务,2541672000,643821960,
SH603977,国泰集团,9.61,化学制品,3786213500,2974410300,
SH603978,深圳新星,19.37,新材料,3099200000,1474476900,
SH603979,金诚信,9.05,采掘服务,5279846300,5279846300,
SH603980,吉华集团,6.88,化学制品,4816000000,2365937900,
SH603982,泉峰汽车,15.13,汽车零部件,3026000000,756500000,
SH603983,丸美股份,72.70,化学制品,29152700000,2980700000,
SH603985,恒润股份,17.43,通用设备,2537808000,1624197100,
SH603986,兆易创新,277.82,半导体及元件,89189599000,78676176000,
SH603987,康德莱,12.82,医疗器械服务,5661427400,5661427400,
SH603988,中电电机,9.89,电气设备,2326128000,2326128000,
SH603989,艾华集团,27.76,半导体及元件,10826544100,10826544100,
SH603990,麦迪科技,48.63,计算机应用,5468675800,5446560000,
SH603991,至正股份,23.63,化工合成材料,1761262000,1761262000,
SH603992,松霖科技,14.95,家用轻工,5995097400,612950000,
SH603993,洛阳钼业,3.48,有色冶炼加工,75165357000,61476889000,
SH603995,甬金股份,21.50,钢铁,4959405000,1239905000,
SH603997,继峰股份,7.59,汽车零部件,7769146200,4799561500,
SH603998,方盛制药,6.50,中药,2819990700,2788140700,
SH603999,读者传媒,5.67,传媒,3265920000,3265920000,
SH605001,威奥股份,--,非汽车交运,--,--,
SH605168,三人行,--,传媒,--,--,
SH688001,华兴源创,36.87,专用设备,14784870000,1417695600,
SH688002,睿创微纳,46.70,其他电子,20781500000,2549820000,
SH688003,天准科技,25.32,专用设备,4901952000,1176468480,
SH688005,容百科技,29.07,其他电子,12886315300,1255824000,
SH688006,杭可科技,36.08,专用设备,14468080000,1420108800,
SH688007,光峰科技,23.12,光学光电子,10439938000,1404108000,
SH688008,澜起科技,98.23,半导体及元件,110981618000,7768893700,
SH688009,中国通号,6.16,非汽车交运,65233285000,7761600000,
SH688010,福光股份,34.82,光学光电子,5347723300,1295790020,
SH688011,新光光电,36.53,国防军工,3653000000,874888240,
SH688012,中微公司,168.06,专用设备,89888948000,8641304400,
SH688015,交控科技,49.26,非汽车交运,7881600000,1701637400,
SH688016,心脉医疗,192.02,医疗器械服务,13821244000,2827952100,
SH688018,乐鑫科技,190.13,半导体及元件,15210400000,3490677500,
SH688019,安集科技,227.00,半导体及元件,12055602300,2770771100,
SH688020,方邦股份,100.92,电子制造,8073600000,1937664000,
SH688021,奥福环保,38.18,专用设备,2950687200,694888220,
SH688022,瀚川智能,38.63,专用设备,4172040000,990859500,
SH688023,安恒信息,252.78,计算机应用,18724445000,3913997000,
SH688025,杰普特,45.10,其他电子,4165822800,1005904040,
SH688026,洁特生物,61.98,化工合成材料,6198000000,1405474100,
SH688028,沃尔德,45.80,通用设备,3664000000,897258640,
SH688029,南微医学,182.75,医疗器械服务,24367885000,5883828900,
SH688030,山石网科,41.70,计算机应用,7515318000,1611749400,
SH688033,天宜上佳,24.50,非汽车交运,10994061100,1124950040,
SH688036,传音控股,54.50,电子制造,43600000000,4140153200,
SH688037,芯源微,105.96,专用设备,8900640000,1985027600,
SH688039,当虹科技,83.52,计算机应用,6681600000,1375515700,
SH688051,佳华科技,106.80,计算机应用,8259271200,1890917500,
SH688058,宝兰德,113.65,计算机应用,4546000000,1033838480,
SH688066,航天宏图,44.11,国防军工,7321524800,1739036800,
SH688068,热景生物,50.35,医疗器械服务,3131585800,743795380,
SH688078,龙软科技,35.20,计算机应用,2490400000,566686770,
SH688080,映翰通,70.90,通信设备,3717200900,845588990,
SH688081,兴图新科,38.92,通信设备,2864512000,650913650,
SH688085,三友医疗,48.28,医疗器械服务,9913501400,2051148200,
SH688086,紫晶存储,61.79,计算机设备,11763673100,2697260000,
SH688088,虹软科技,65.87,计算机应用,26743220000,2652289900,
SH688089,嘉必优,37.00,食品加工制造,4440000000,946518500,
SH688090,瑞松科技,57.87,专用设备,3898157200,886803820,
SH688096,京源环保,22.96,专用设备,2463458800,560682810,
SH688098,申联生物,16.34,农业服务,6694498000,776150000,
SH688099,晶晨股份,45.41,半导体及元件,18668959000,1796490400,
SH688100,威胜信息,23.09,通信设备,11545000000,923253300,
SH688101,三达膜,19.32,环保工程,6450561600,1479921400,
SH688108,赛诺医疗,15.11,医疗器械服务,6195100000,717725000,
SH688111,金山办公,262.48,计算机应用,121003280000,17492245000,
